Rows: 1000 Columns: 1000
Too large to print!
Number of tripods: 5000
Optimal placement:
location: (999,318), orientation: NORTH, sum: 27
location: (831,659), orientation: SOUTH, sum: 27
location: (831,188), orientation: SOUTH, sum: 27
location: (830,957), orientation: NORTH, sum: 27
location: (830,821), orientation: WEST, sum: 27
location: (830,722), orientation: SOUTH, sum: 27
location: (830,488), orientation: WEST, sum: 27
location: (830,79), orientation: NORTH, sum: 27
location: (829,616), orientation: EAST, sum: 27
location: (829,487), orientation: EAST, sum: 27
location: (829,444), orientation: NORTH, sum: 27
location: (828,986), orientation: NORTH, sum: 27
location: (828,617), orientation: SOUTH, sum: 27
location: (828,488), orientation: WEST, sum: 27
location: (828,115), orientation: NORTH, sum: 27
location: (828,98), orientation: NORTH, sum: 27
location: (828,17), orientation: NORTH, sum: 27
location: (827,925), orientation: WEST, sum: 27
location: (827,777), orientation: WEST, sum: 27
location: (827,439), orientation: NORTH, sum: 27
location: (827,171), orientation: NORTH, sum: 27
location: (827,169), orientation: EAST, sum: 27
location: (827,99), orientation: NORTH, sum: 27
location: (827,97), orientation: EAST, sum: 27
location: (826,886), orientation: NORTH, sum: 27
location: (826,440), orientation: WEST, sum: 27
location: (826,187), orientation: SOUTH, sum: 27
location: (826,170), orientation: SOUTH, sum: 27
location: (826,101), orientation: NORTH, sum: 27
location: (826,98), orientation: SOUTH, sum: 27
location: (825,868), orientation: WEST, sum: 27
location: (825,735), orientation: NORTH, sum: 27
location: (825,733), orientation: SOUTH, sum: 27
location: (825,108), orientation: WEST, sum: 27
location: (825,100), orientation: EAST, sum: 27
location: (825,85), orientation: SOUTH, sum: 27
location: (824,663), orientation: SOUTH, sum: 27
location: (824,355), orientation: EAST, sum: 27
location: (824,101), orientation: WEST, sum: 27
location: (824,32), orientation: NORTH, sum: 27
location: (823,716), orientation: WEST, sum: 27
location: (823,642), orientation: NORTH, sum: 27
location: (823,379), orientation: SOUTH, sum: 27
location: (823,343), orientation: EAST, sum: 27
location: (822,930), orientation: SOUTH, sum: 27
location: (822,665), orientation: EAST, sum: 27
location: (822,643), orientation: SOUTH, sum: 27
location: (822,173), orientation: WEST, sum: 27
location: (822,114), orientation: SOUTH, sum: 27
location: (821,800), orientation: NORTH, sum: 27
location: (821,778), orientation: EAST, sum: 27
location: (820,857), orientation: SOUTH, sum: 27
location: (820,821), orientation: EAST, sum: 27
location: (820,799), orientation: EAST, sum: 27
location: (820,583), orientation: WEST, sum: 27
location: (820,293), orientation: SOUTH, sum: 27
location: (820,235), orientation: NORTH, sum: 27
location: (819,766), orientation: WEST, sum: 27
location: (819,341), orientation: WEST, sum: 27
location: (819,234), orientation: SOUTH, sum: 27
location: (818,417), orientation: NORTH, sum: 27
location: (817,916), orientation: WEST, sum: 27
location: (817,523), orientation: WEST, sum: 27
location: (816,915), orientation: EAST, sum: 27
location: (816,522), orientation: EAST, sum: 27
location: (816,515), orientation: SOUTH, sum: 27
location: (816,75), orientation: WEST, sum: 27
location: (815,971), orientation: NORTH, sum: 27
location: (815,831), orientation: WEST, sum: 27
location: (815,532), orientation: EAST, sum: 27
location: (815,475), orientation: NORTH, sum: 27
location: (815,125), orientation: WEST, sum: 27
location: (814,971), orientation: WEST, sum: 27
location: (814,594), orientation: WEST, sum: 27
location: (814,327), orientation: EAST, sum: 27
location: (814,153), orientation: EAST, sum: 27
location: (814,144), orientation: EAST, sum: 27
location: (813,882), orientation: NORTH, sum: 27
location: (813,750), orientation: WEST, sum: 27
location: (813,679), orientation: WEST, sum: 27
location: (813,328), orientation: SOUTH, sum: 27
location: (813,281), orientation: NORTH, sum: 27
location: (812,908), orientation: NORTH, sum: 27
location: (812,883), orientation: SOUTH, sum: 27
location: (812,716), orientation: EAST, sum: 27
location: (812,547), orientation: WEST, sum: 27
location: (812,342), orientation: NORTH, sum: 27
location: (812,282), orientation: SOUTH, sum: 27
location: (811,909), orientation: WEST, sum: 27
location: (811,813), orientation: SOUTH, sum: 27
location: (810,910), orientation: NORTH, sum: 27
location: (810,840), orientation: EAST, sum: 27
location: (810,536), orientation: EAST, sum: 27
location: (810,390), orientation: EAST, sum: 27
location: (810,19), orientation: NORTH, sum: 27
location: (809,455), orientation: EAST, sum: 27
location: (809,417), orientation: EAST, sum: 27
location: (809,383), orientation: NORTH, sum: 27
location: (808,994), orientation: SOUTH, sum: 27
location: (808,900), orientation: NORTH, sum: 27
location: (808,711), orientation: SOUTH, sum: 27
location: (808,654), orientation: EAST, sum: 27
location: (808,381), orientation: NORTH, sum: 27
location: (808,62), orientation: NORTH, sum: 27
location: (807,901), orientation: WEST, sum: 27
location: (807,655), orientation: WEST, sum: 27
location: (807,557), orientation: SOUTH, sum: 27
location: (807,492), orientation: WEST, sum: 27
location: (807,426), orientation: WEST, sum: 27
location: (807,355), orientation: NORTH, sum: 27
location: (807,158), orientation: EAST, sum: 27
location: (807,20), orientation: NORTH, sum: 27
location: (806,811), orientation: EAST, sum: 27
location: (806,523), orientation: NORTH, sum: 27
location: (806,110), orientation: NORTH, sum: 27
location: (806,21), orientation: SOUTH, sum: 27
location: (806,19), orientation: EAST, sum: 27
location: (805,492), orientation: EAST, sum: 27
location: (805,262), orientation: SOUTH, sum: 27
location: (805,260), orientation: NORTH, sum: 27
location: (805,137), orientation: NORTH, sum: 27
location: (805,124), orientation: WEST, sum: 27
location: (805,103), orientation: WEST, sum: 27
location: (805,93), orientation: NORTH, sum: 27
location: (804,493), orientation: SOUTH, sum: 27
location: (803,755), orientation: WEST, sum: 27
location: (802,817), orientation: NORTH, sum: 27
location: (802,815), orientation: SOUTH, sum: 27
location: (802,741), orientation: WEST, sum: 27
location: (802,255), orientation: EAST, sum: 27
location: (802,83), orientation: SOUTH, sum: 27
location: (801,517), orientation: WEST, sum: 27
location: (801,256), orientation: WEST, sum: 27
location: (801,166), orientation: NORTH, sum: 27
location: (800,793), orientation: SOUTH, sum: 27
location: (800,516), orientation: SOUTH, sum: 27
location: (800,500), orientation: NORTH, sum: 27
location: (800,416), orientation: NORTH, sum: 27
location: (800,255), orientation: SOUTH, sum: 27
location: (799,794), orientation: EAST, sum: 27
location: (798,884), orientation: SOUTH, sum: 27
location: (798,468), orientation: SOUTH, sum: 27
location: (798,107), orientation: EAST, sum: 27
location: (798,31), orientation: WEST, sum: 27
location: (797,521), orientation: WEST, sum: 27
location: (796,629), orientation: WEST, sum: 27
location: (796,520), orientation: SOUTH, sum: 27
location: (796,6), orientation: EAST, sum: 27
location: (795,684), orientation: NORTH, sum: 27
location: (795,628), orientation: SOUTH, sum: 27
location: (795,179), orientation: NORTH, sum: 27
location: (795,173), orientation: WEST, sum: 27
location: (794,916), orientation: EAST, sum: 27
location: (794,757), orientation: NORTH, sum: 27
location: (794,549), orientation: SOUTH, sum: 27
location: (794,389), orientation: NORTH, sum: 27
location: (794,180), orientation: WEST, sum: 27
location: (794,44), orientation: NORTH, sum: 27
location: (794,6), orientation: WEST, sum: 27
location: (793,952), orientation: SOUTH, sum: 27
location: (793,734), orientation: WEST, sum: 27
location: (792,968), orientation: SOUTH, sum: 27
location: (791,96), orientation: NORTH, sum: 27
location: (790,607), orientation: WEST, sum: 27
location: (790,180), orientation: SOUTH, sum: 27
location: (790,97), orientation: SOUTH, sum: 27
location: (789,904), orientation: WEST, sum: 27
location: (789,624), orientation: EAST, sum: 27
location: (788,44), orientation: WEST, sum: 27
location: (787,752), orientation: EAST, sum: 27
location: (787,205), orientation: NORTH, sum: 27
location: (786,882), orientation: EAST, sum: 27
location: (785,976), orientation: SOUTH, sum: 27
location: (785,883), orientation: WEST, sum: 27
location: (785,634), orientation: NORTH, sum: 27
location: (784,633), orientation: SOUTH, sum: 27
location: (784,360), orientation: SOUTH, sum: 27
location: (784,183), orientation: EAST, sum: 27
location: (783,626), orientation: SOUTH, sum: 27
location: (783,284), orientation: SOUTH, sum: 27
location: (782,871), orientation: SOUTH, sum: 27
location: (782,780), orientation: WEST, sum: 27
location: (782,553), orientation: SOUTH, sum: 27
location: (782,402), orientation: WEST, sum: 27
location: (782,104), orientation: NORTH, sum: 27
location: (782,1), orientation: WEST, sum: 27
location: (781,857), orientation: NORTH, sum: 27
location: (781,464), orientation: EAST, sum: 27
location: (781,401), orientation: EAST, sum: 27
location: (781,58), orientation: NORTH, sum: 27
location: (780,979), orientation: SOUTH, sum: 27
location: (780,403), orientation: EAST, sum: 27
location: (780,241), orientation: WEST, sum: 27
location: (780,57), orientation: SOUTH, sum: 27
location: (779,876), orientation: WEST, sum: 27
location: (778,891), orientation: NORTH, sum: 27
location: (778,875), orientation: NORTH, sum: 27
location: (778,821), orientation: SOUTH, sum: 27
location: (778,682), orientation: SOUTH, sum: 27
location: (778,545), orientation: NORTH, sum: 27
location: (778,492), orientation: EAST, sum: 27
location: (778,65), orientation: EAST, sum: 27
location: (777,581), orientation: NORTH, sum: 27
location: (777,308), orientation: EAST, sum: 27
location: (777,66), orientation: SOUTH, sum: 27
location: (776,429), orientation: WEST, sum: 27
location: (776,162), orientation: NORTH, sum: 27
location: (775,863), orientation: SOUTH, sum: 27
location: (775,770), orientation: EAST, sum: 27
location: (775,533), orientation: WEST, sum: 27
location: (775,438), orientation: NORTH, sum: 27
location: (775,322), orientation: WEST, sum: 27
location: (774,437), orientation: EAST, sum: 27
location: (774,321), orientation: SOUTH, sum: 27
location: (773,650), orientation: EAST, sum: 27
location: (773,533), orientation: EAST, sum: 27
location: (773,456), orientation: WEST, sum: 27
location: (772,570), orientation: SOUTH, sum: 27
location: (772,376), orientation: WEST, sum: 27
location: (771,795), orientation: SOUTH, sum: 27
location: (771,602), orientation: EAST, sum: 27
location: (771,456), orientation: EAST, sum: 27
location: (771,375), orientation: EAST, sum: 27
location: (771,144), orientation: NORTH, sum: 27
location: (770,913), orientation: SOUTH, sum: 27
location: (770,911), orientation: NORTH, sum: 27
location: (770,804), orientation: EAST, sum: 27
location: (770,567), orientation: EAST, sum: 27
location: (770,536), orientation: WEST, sum: 27
location: (770,488), orientation: NORTH, sum: 27
location: (770,457), orientation: WEST, sum: 27
location: (770,1), orientation: SOUTH, sum: 27
location: (769,952), orientation: NORTH, sum: 27
location: (769,910), orientation: SOUTH, sum: 27
location: (769,680), orientation: EAST, sum: 27
location: (769,130), orientation: EAST, sum: 27
location: (769,77), orientation: EAST, sum: 27
location: (768,951), orientation: EAST, sum: 27
location: (768,918), orientation: NORTH, sum: 27
location: (768,861), orientation: WEST, sum: 27
location: (768,607), orientation: EAST, sum: 27
location: (768,291), orientation: WEST, sum: 27
location: (768,153), orientation: WEST, sum: 27
location: (767,860), orientation: SOUTH, sum: 27
location: (767,764), orientation: NORTH, sum: 27
location: (767,721), orientation: WEST, sum: 27
location: (767,519), orientation: SOUTH, sum: 27
location: (767,154), orientation: NORTH, sum: 27
location: (766,846), orientation: SOUTH, sum: 27
location: (766,728), orientation: EAST, sum: 27
location: (766,640), orientation: NORTH, sum: 27
location: (766,606), orientation: EAST, sum: 27
location: (766,586), orientation: EAST, sum: 27
location: (766,564), orientation: NORTH, sum: 27
location: (765,641), orientation: NORTH, sum: 27
location: (765,334), orientation: EAST, sum: 27
location: (765,48), orientation: EAST, sum: 27
location: (764,642), orientation: WEST, sum: 27
location: (764,531), orientation: EAST, sum: 27
location: (764,299), orientation: EAST, sum: 27
location: (764,180), orientation: NORTH, sum: 27
location: (764,49), orientation: SOUTH, sum: 27
location: (763,917), orientation: WEST, sum: 27
location: (763,509), orientation: EAST, sum: 27
location: (763,487), orientation: NORTH, sum: 27
location: (762,650), orientation: NORTH, sum: 27
location: (762,144), orientation: WEST, sum: 27
location: (761,751), orientation: EAST, sum: 27
location: (761,706), orientation: WEST, sum: 27
location: (761,567), orientation: EAST, sum: 27
location: (760,752), orientation: SOUTH, sum: 27
location: (760,697), orientation: NORTH, sum: 27
location: (760,135), orientation: WEST, sum: 27
location: (759,652), orientation: EAST, sum: 27
location: (757,762), orientation: WEST, sum: 27
location: (757,679), orientation: NORTH, sum: 27
location: (757,629), orientation: WEST, sum: 27
location: (756,598), orientation: EAST, sum: 27
location: (756,469), orientation: NORTH, sum: 27
location: (756,127), orientation: NORTH, sum: 27
location: (755,669), orientation: EAST, sum: 27
location: (755,599), orientation: NORTH, sum: 27
location: (755,368), orientation: NORTH, sum: 27
location: (755,308), orientation: NORTH, sum: 27
location: (755,61), orientation: NORTH, sum: 27
location: (755,48), orientation: WEST, sum: 27
location: (754,671), orientation: EAST, sum: 27
location: (754,568), orientation: EAST, sum: 27
location: (754,282), orientation: NORTH, sum: 27
location: (754,227), orientation: WEST, sum: 27
location: (754,154), orientation: WEST, sum: 27
location: (754,62), orientation: WEST, sum: 27
location: (753,938), orientation: SOUTH, sum: 27
location: (753,672), orientation: SOUTH, sum: 27
